11,ChIJeV2pPPZYwokRSvlwZADXEvQ,Celebrity Pets Hotel,(212) 519-9927,17th Floor,1745 Broadway,New York,10016,"{ ""photos"":[ ""http://www.luxepethotels.com/wp-content/uploads/2013/10/Indoor-play-time-at-Luxe-Pet-Hotels-4.jpg"", ""https://s3-media1.fl.yelpcdn.com/bphoto/zREr0VOFEBwXDl56D_jocw/ls.jpg"", ""http://s3-media3.fl.yelpcdn.com/bphoto/fCHq2XmVALRmtpLoxqb5HA/o.jpg"", ""http://s3-media1.fl.yelpcdn.com/bphoto/JmCYt0Q_kRcqZ2FQtHKb0Q/o.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"",""rate"":{  
            ""oneSize"":75
         } }]}",4.1,40.76521,-73.982502
12,ChIJsWa6TiJZwokRi8hngyPppmQ,"Pooches Sport & Spa, Inc.",(718) 391-0800,47-31 Center Blvd,,Long Island City,10016,"{ ""photos"":[ ""http://s3-media2.fl.yelpcdn.com/bphoto/POjn5_i83mDa-QaqrXQalQ/o.jpg"", ""https://s3-media1.fl.yelpcdn.com/bphoto/ZQIUxV4tKr4_cvWv8G-0ig/ls.jpg"", ""http://media.salon.com/2016/02/dog-show.jpeg10-1280x960.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"", ""rate"":{  
            ""oneSize"":50
         } }]}",3.5,40.745286,-73.9572052
13,ChIJYdr6CvNZwokRH_K2t3-A3ig,Happy Mailman Pet Hotel,(212) 431-7297,504 Greenwich St,,New York,10016,"{ ""photos"":[ ""http://happymailmandogs.com/wp-content/uploads/2014/05/happy-mailman-south-lamar-5.jpg"", ""http://happymailmandogs.com/wp-content/uploads/2014/05/happy-mailman-south-lamar-6.jpg"", ""http://s3-media4.fl.yelpcdn.com/bphoto/MmUwlfRrxVLON3NWOobC_w/o.jpg"", ""http://s3-media2.fl.yelpcdn.com/bphoto/UJVOPqf85b-ECikzeSHqag/o.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""All dogs sleep in climate controlled, indoor kennel rooms. We now offer boarding inside the house on the property.."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"", ""rate"":{  
            ""oneSize"":50
         } }]}",4.4,40.7255911,-74.0093
14,ChIJm7pfrj1awokRRDhX8q-PsKY,Fetch Club,(212) 401-8199,85 South St,,New York,10016,"{ ""photos"":[ ""http://www.fetchclub.com/images/Dog-Park-Final.jpg"", ""http://www.fetchclub.com/images/Lounge.jpg"", ""http://s3-media2.fl.yelpcdn.com/bphoto/mQ0oUy6irKMsjzfDwraL4g/o.jpg"", ""http://s3-media4.fl.yelpcdn.com/bphoto/5WMjYI4ORgCZxpOJ2DPPdg/o.jpg"",""http://s3-media2.fl.yelpcdn.com/bphoto/kkwpHRxfv33M3ihLuGXngw/o.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Complimentary access to the Day Club,Complimentary use of Fetch Club facilities,Complimentary Kibble Dinner,Complimentary relief walks every 3-4 hours,Room Service,Daily housekeeping,On-Site Staff 24/7,Gourmet Snack"", ""rate"":{  
            ""oneSize"":75
         } }]}",2.9,40.7057698,-74.0043227
15,ChIJ--hvbCGNwokRqrmoWEJ1WCc,PetSmart Pelham,(914) 235-0796,830 Pelham Pkwy,,Pelham,10016,"{  
   ""photos"":[  
      ""https://www.idahohumanesociety.org/assets/content/images/PetSmart/SmPetSmart4.jpg"",
      ""https://upload.wikimedia.org/wikipedia/commons/7/7e/PetSmart,_Yorba_Linda.jpg"",
      ""http://s3-media1.fl.yelpcdn.com/bphoto/evXSQTeZHa4xaY8nsc1xjQ/o.jpg"",
      ""http://www.sugarthegoldenretriever.com/wp-content/uploads/2015/07/PetSmart_PetsHotel.jpg""
   ]
}","{  
   ""room_detail"":[  
      {  
         ""room_type"":""Guest Room"",
         ""desc"":""Our standard rooms are in an open-air atrium furnished with a cot & hypoallergenic bedding. Cleaned & sanitized daily."",
         ""detail"":""Exercise walks at least twice daily,Hypoallergenic bedding,Unlimited walks to relief rooms treated with pheromones (so pets know it’s OK to go),Medication dispensing – must be in original packaging (additional cost),Guests can bring a favorite toy or blanket from home (limit two please),24/7 care & a veterinarian is always on call"",
         ""rate"":{  
            ""oneSize"":50
         }
      },
      {  
         ""room_type"":""Private Suite"",
         ""desc"":""Our suites are larger & separate from standard rooms for more privacy. They feature a raised cot & TV tuned to pet-themed shows (available for up to 2 pets in a family). Cleaned & sanitized daily."",
         ""detail"":""Exercise walks at least twice daily,Hypoallergenic bedding,Unlimited walks to relief rooms treated with pheromones (so pets know it’s OK to go),Medication dispensing – must be in original packaging (additional cost),Guests can bring a favorite toy or blanket from home (limit two please),24/7 care & a veterinarian is always on call"",
         ""rate"":{  
            ""oneSize"":95
         }
      }
   ]
}
",3.2,40.893035,-73.817794
16,ChIJf6qJ6RtPwokRPiNGg0Do090,Camp Ruff Ruff -Dog Training - Dog Boarding - Walking,(347) 844-2652,174 Sand Ln,,Staten Island,10016,"{ ""photos"":[ ""http://i163.photobucket.com/albums/t302/campruffnmore/DSC_3662.jpg"", ""https://s3-media3.fl.yelpcdn.com/bphoto/66gj8ZJBktZ5cFEVGEunxg/ls.jpg"", ""http://www.campruffit.com/img/Play%20area.JPG"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"",""rate"":{  
            ""oneSize"":50
         } }]}",4.2,40.5951427,-74.0697731
17,ChIJcaNM7YtYwokRzpEAIjJcQNc,Camp Canine,(212) 787-3647,46 W 73rd St,,New York,10016,"{ ""photos"":[ ""http://nycampcanine.com/wp-content/uploads/2014/09/tour.jpg"", ""http://www.nycampcanine.com/wp-content/uploads/2016/01/Nala-150x150.jpg"", ""http://www.nycampcanine.com/wp-content/uploads/2016/01/Greta-and-Rocky-150x150.jpg"",""http://www.nycampcanine.com/wp-content/uploads/2015/06/special-needs.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Participation in Camp Canine’s fun, Dog Daycare program,Daily housekeeping services with strict, hospital-grade cleaning protocols and a clutter-free environment,Wellness checks and continuous monitoring of your pets throughout the day,Meals served twice daily or as requested (high quality food provided or bring your own) and fresh water at all times,Custom meals and medications administered at no extra charge,Three outdoor potty breaks daily"", ""rate"":{  
            ""oneSize"":60
         } }]}",4.5,40.777718,-73.978043
18,ChIJ0_sqJCxZwokRaQL6U7v1_zo,Camp Bow Wow,(718) 392-9663,47-32 Austell Pl,,Long Island City,10016,"{ ""photos"":[ ""http://campbowwow-resources.prod.iapps.com/Image%20Library/12e1c635-b1a9-4ad2-b2b6-1e23a34a3f31/Website/Services%20and%20Pricing/Boarding/In%20Content%20Image/Dog-Boarding_Service-In-Content_3.jpg"", ""http://s3-media4.fl.yelpcdn.com/bphoto/px55J2oIwZbfoZwiJfs1OQ/o.jpg"", ""http://s3-media3.fl.yelpcdn.com/bphoto/-vtsQf6l0EY67mpofRnTJA/o.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""All Camp Counselors are extensively trained in dog behavior, pet first aid and CPR,Each Camper is required to pass a socialization interview, be spayed or neutered, and be current on vaccinations,Facilities are monitored 24 hours a day, 7 days a week,Live webcams to check in on your dog from anywhere using a computer or mobile device"",""rate"":{  
            ""oneSize"":55
         } }]}",4.8,40.742216,-73.941464
19,ChIJU_Vyuif2wokRRYZrnTRKeMI,Priceless Pet Services,(212) 933-4042,1 W 100th St,,New York,10016,"{ ""photos"":[ ""http://s3-media3.fl.yelpcdn.com/bphoto/gDNfEbXA3PtHNhs2KA0KBQ/o.jpg"", ""http://s3-media2.fl.yelpcdn.com/bphoto/ghEjwoopcPcWp3GHLp9RBw/o.jpg"", ""http://www.bringfido.com/site_media/photos/2014/05/23/PetHotelHadley_pic2_sized.jpg"", ""http://farm7.static.flickr.com/6117/6269161153_6e0258c4b7.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"", ""rate"":{  
            ""oneSize"":50
         } }]}",4.8,40.7944941,-73.9631615
20,ChIJW2ubzm5fwokRuCBAO9S4f_4,New York Dog Nanny,(917) 261-7333,126 Lexington Ave,,New York,10016,"{ ""photos"":[ ""http://s3-media3.fl.yelpcdn.com/bphoto/la9apSDucGXOOhDI2nEGtg/o.jpg"", ""http://s3-media3.fl.yelpcdn.com/bphoto/HulO1BR32P1VbA1_fEq2xQ/o.jpg"", ""http://s3-media3.fl.yelpcdn.com/bphoto/hmjme5gh2RHeTuCkNxSI5w/o.jpg"", ""http://s3-media4.fl.yelpcdn.com/bphoto/u67nRcqQh4QzZIW71LvzMg/o.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Stay at our Boutique Dog Hotel or Private Apartments,3 walks a day (two of them to the park),Dog beds, pillows and couches to lounge on,An overnight attendant,Individualized Dinner and Breakfast,A full day of day time activities"", ""rate"":{  
            ""oneSize"":75
         } }]}",4,40.742932,-73.982427
21,ChIJq6qq6l-AhYARTh36WshhjLw,North Beach Pet Sitter,(415) 675-5885,Beach Pet Sitter,,San Francisco,94108,"{ ""photos"":[ ""http://www.northbeachpetsitter.com/images/web_photos/tessa-08-082.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_114.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_067.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_018.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""More like a house than a warehouse"", ""detail"" : ""Being licensed and bonded allows North Beach Pet Sitter to provide in-home care for your dog while you are away. Our caregivers stay with your pet at your home or, in some cases, your dog can stay at the caregiver’s home. We believe that dogs should be in a safe, comfortable and loving environment free from crates and cages. It’s hard enough on your dog when you are away. We want your pet to be in familiar surroundings with a trusted companion"", ""rate"":{  
            ""oneSize"":50
         } }]}",5,37.7918789,-122.4080044
22,ChIJF9isxYuAhYARF0bE9pyiH3g,Guardian Angel Pet Sitters,(415) 341-6028,555 Pine St,,San Francisco,94108,"{ ""photos"":[ ""http://www.guardianangelpetsitters.com/images/animalcollage3.gif"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_114.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_067.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_018.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"",""rate"":{  
            ""oneSize"":45
         } }]}",4,37.7913746,-122.4049242
23,ChIJyx22YwSFhYARbdSE_8b_u1w,Sausalito Pet Hotel & Spa,(415) 339-0274,303 Harbor Dr,,Sausalito,94115,"{ ""photos"":[ ""http://www.cavallopoint.com/images/explore_dogsplay.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_114.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_067.jpg"", ""http://www.waghotels.com/wp-content/uploads/2015/11/WAG_Oakland_018.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"", ""rate"":{  
            ""oneSize"":60
         } }]}",4.5,37.8688886,-122.498589
24,ChIJy5ApHLt_j4ARn3ZNjMGNCY8,Dogpile Dogs,(415) 826-3647,1338 Illinois St,,San Francisco,94124,"{ ""photos"":[ ""http://s3-media4.fl.yelpcdn.com/bphoto/5ptcp9dgLVwpWdxpBMJsCA/o.jpg"", ""http://s3-media2.fl.yelpcdn.com/bphoto/4fFMf5i6_HIZxZbkduyzAQ/o.jpg"", ""http://s3-media1.fl.yelpcdn.com/bphoto/M0zGle2hSa_IA7w_ujrxng/o.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""If your friend prefers sleeping in one of our enclosed homes, we are also more than happy to accommodate."", ""detail"" : ""Our overnight guests get all of the fun and benefits of daycare plus the excitement of having a sleep over with their friends. We cover the play area with blankets and beds and help everyone find just the right spot to snuggle up in"",""rate"":{  
            ""oneSize"":55
         } }]}",3.8,37.7547612,-122.3872742
25,ChIJm6XKr8yAhYARjg3rMK9uk4I,Pet Camp,(415) 567-0700,3233 Sacramento St,,San Francisco,94109,"{ ""photos"":[ 
""http://www.petcamp.com/images/animals/pet-care-services-01.jpg"", ""http://www.petcamp.com.br/site/wp-content/uploads/2013/05/loja_nortesul.jpg"", ""http://www.yellowbrickroaddoggie.com/images/545_2011_07-01_to_07-31_Yellow_Brick_Road_Picture_101_13_.jpg"", ""https://img.grouponcdn.com/deal/bJDSV7h7hU4jUY2U3wC1/43-2048x1229/v1/c700x420.jpg"" ] }","{  
   ""room_detail"":[  
      {  
         ""room_type"":""Overnight Campsites"",
         ""desc"":""At Pet Camp, your dog gets to do what your dog loves to do"",
         ""detail"":""Spacious, comfortable, well-ventilated private campsite with radiant heat system,Separate heating systems and accommodations designed for small dogs,Meals served as many as three times a day at your discretion,Three bathroom breaks a day,Special diets or administering most medications are not a problem"",
         ""rate"":{  
            ""oneSize"":30,
            ""Medium"":40,
            ""Large"":50
         }
      }
   ]
}",3.7,37.7880769,-122.4460926
26,ChIJ19Qevv9-j4ARLJNaNyXS5BM,Citipets: The Playground,(415) 282-3330,2253 Shafter Ave,,San Francisco,94607,"{ ""photos"":[ ""http://www.citipets.net/images/smalldogdaycare.jpg"", ""http://www.citipets.net/images/elderdogdaycare.jpg"" ] }","{""room_detail"": [{ ""room_type"" : ""private room"", ""desc"": ""At High Tail Hotel we know what dogs love most...to play and to sleep. "", ""detail"" : ""We are not a kennel and do not require crates or cages although crates are available to our guests who prefer them. After their dinner and a day of play, our guests like to snuggle up together to snooze. Best of all, Molly and Jen are sleeping right upstairs and can comfort your pup if he's missing you"", ""rate"":{  
            ""oneSize"":60
         } }]}",5,37.7377659,-122.4031099
